      0.0001723     -1.9927766      0.0005535      1.9922231      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000     -0.2910800      0.5827582     -0.2916782      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000     -2.0000000      -2.0000000000000013      1.9927766      0.0005535      1.9922231      1.9927766  1      3.1415927
      0.0012123     -1.9944398      0.0038936      1.9905462      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000     -0.2892802      0.5827678     -0.2934876      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000     -2.0000000      -2.0000000000000009      1.9944398      0.0038936      1.9905462      1.9944398  1      3.1415927
      0.0034643     -1.9980062      0.0111272      1.9868790      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000     -0.2854072      0.5828386     -0.2974313      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000     -2.0000000      -2.0000000000000009      1.9980062      0.0111272      1.9868790      1.9980062  1      3.1415927
      0.0055319     -2.0012383      0.0177693      1.9834690      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000     -0.2818805      0.5829635     -0.3010830      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000     -2.0000000      -2.0000000000000022      2.0012383      0.0177693      1.9834690      2.0012383  1      3.1415927
      0.0078271     -2.0047795      0.0251450      1.9796345      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000     -0.2779972      0.5831695     -0.3051723      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000     -2.0000000      -2.0000000000000022      2.0047795      0.0251450      1.9796345      2.0047795  1      3.1415927
      0.0141260     -2.0142475      0.0454046      1.9688429      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000     -0.2675068      0.5841006     -0.3165938      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000     -2.0000000      -2.0000000000000027      2.0142475      0.0454046      1.9688429      2.0142475  1      3.1415927
      0.0421109     -2.0520639      0.1361834      1.9158805      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000     -0.2235471      0.5949089     -0.3713618      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000     -2.0000000      -2.0000000000000044      2.0520639      0.1361834      1.9158805      2.0520639  1      3.1415927
      0.0431489     -2.0533383      0.1395886      1.9137498      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000     -0.2219915      0.5955286     -0.3735371      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000     -2.0000000      -2.0000000000000044      2.0533383      0.1395886      1.9137498      2.0533383  1      3.1415927
      0.0637238     -2.0768007      0.2079507      1.8688500      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000     -0.1921198      0.6113549     -0.4192351      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000     -2.0000000      -2.0000000000000040      2.0768007      0.2079507      1.8688500      2.0768007  1      3.1415927
      0.0679773     -2.0812345      0.2223305      1.8589039      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000     -0.1861579      0.6155248     -0.4293669      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000     -2.0000000      -2.0000000000000044      2.0812345      0.2223305      1.8589039      2.0812345  1      3.1415927
